transaction_id,amount,reason_code,merchant_category,days_since_transaction,account_age_days,previous_chargebacks_count,customer_communication_count,has_delivery_confirmation,has_signed_receipt,refund_already_issued,avs_match,cvv_match,won_dispute
TXN102907,67.13,fraud,apparel,28,1733,0,1,1,1,0,1,1,1
TXN102908,144.75,credit_not_processed,general,92,797,0,1,1,0,0,0,1,0
TXN102909,408.46,product_unacceptable,general,39,537,0,0,1,0,0,1,1,1
TXN102910,129.06,duplicate_charge,travel,62,623,0,0,1,1,1,1,1,1
TXN102911,145.72,fraud,travel,79,2404,1,5,1,1,0,1,0,1
TXN102912,320.25,product_unacceptable,apparel,20,1576,1,1,1,1,0,1,1,1
TXN102913,185.81,duplicate_charge,apparel,111,2476,0,1,1,0,0,1,1,1
TXN102914,267.19,product_unacceptable,electronics,20,15,0,2,1,1,0,1,1,1
TXN102915,199.5,fraud,travel,119,1145,1,0,1,1,0,1,1,1
TXN102916,191.57,product_not_received,digital_goods,34,1143,1,1,0,1,0,1,0,1
TXN102917,34.32,subscription_cancelled,apparel,50,1003,0,2,1,0,0,1,1,0
TXN102918,59.22,fraud,electronics,31,978,0,2,1,0,0,1,1,1
TXN102919,171.67,duplicate_charge,electronics,65,197,0,1,0,0,0,0,1,1
TXN102920,72.57,credit_not_processed,travel,1,80,0,2,1,1,0,1,1,1
TXN102921,144.87,fraud,subscription,21,1945,1,2,1,0,0,1,1,1
TXN102922,54.51,fraud,travel,62,1101,0,1,1,1,1,0,1,0
TXN102923,322.03,duplicate_charge,electronics,83,406,0,1,0,0,0,1,1,1
TXN102924,80.12,fraud,electronics,115,868,1,1,1,0,0,1,1,1
TXN102925,66.95,duplicate_charge,electronics,100,2332,0,3,1,0,1,1,1,1
TXN102926,44.09,duplicate_charge,subscription,110,1169,0,2,1,1,0,1,1,1
TXN102927,241.25,duplicate_charge,subscription,96,2476,1,2,1,1,0,0,1,1
TXN102928,144.72,product_not_received,apparel,93,403,1,3,1,0,1,1,1,1
TXN102929,314.02,duplicate_charge,electronics,42,306,0,0,1,0,0,0,1,1
TXN102930,97.6,duplicate_charge,apparel,108,1409,0,3,1,0,0,0,1,1
TXN102931,57.85,fraud,subscription,115,1707,0,2,0,0,0,1,1,0
TXN102932,139.84,product_unacceptable,electronics,62,2453,0,1,0,0,0,1,1,0
TXN102933,357.19,credit_not_processed,subscription,15,1164,0,3,0,0,1,1,1,1
TXN102934,33.51,duplicate_charge,digital_goods,6,500,0,2,1,0,0,1,1,1
TXN102935,182.77,product_unacceptable,electronics,59,1352,0,0,1,1,0,1,1,1
TXN102936,196.39,product_not_received,general,76,767,1,1,1,0,0,1,1,1
TXN102937,397.2,fraud,travel,66,448,0,0,0,0,1,1,1,1
TXN102938,75.26,product_not_received,subscription,107,221,0,0,1,0,0,0,1,1
TXN102939,31.38,fraud,electronics,64,1808,0,1,1,0,0,1,1,0
TXN102940,105.61,credit_not_processed,digital_goods,79,1606,0,2,1,0,0,1,1,1
TXN102941,264.55,product_not_received,travel,91,416,1,1,0,0,0,1,1,1
TXN102942,151.84,subscription_cancelled,travel,107,1397,0,0,0,0,0,1,1,1
TXN102943,211.43,fraud,electronics,73,2213,1,3,1,1,0,1,1,1
TXN102944,61.12,product_not_received,travel,67,2045,0,2,1,0,0,0,1,1
TXN102945,123.13,product_not_received,general,10,1134,0,2,0,1,0,0,1,1
TXN102946,156.09,product_not_received,subscription,77,143,0,0,1,0,0,1,1,1
TXN102947,38.43,subscription_cancelled,apparel,22,1587,1,2,1,1,0,1,1,1
TXN102948,155.4,credit_not_processed,general,44,1290,1,2,1,1,0,1,1,1
TXN102949,114.32,credit_not_processed,subscription,64,2304,1,4,0,0,0,1,1,1
TXN102950,782.33,fraud,electronics,10,1383,2,4,1,0,0,1,1,0
TXN102951,147.28,subscription_cancelled,electronics,83,1844,1,0,0,0,0,1,1,1
TXN102952,411.85,fraud,general,34,1321,0,0,1,0,0,0,1,1
TXN102953,210.3,credit_not_processed,apparel,62,1352,0,3,1,1,0,1,1,1
TXN102954,134.06,product_unacceptable,electronics,42,793,0,1,0,0,0,0,1,1
TXN102955,371.43,product_not_received,digital_goods,43,1006,0,0,0,1,0,1,1,1
TXN102956,53.48,fraud,travel,47,739,1,0,1,1,1,1,1,0
TXN102957,103.72,fraud,travel,7,1155,1,3,0,1,0,1,1,1
TXN102958,275.54,product_not_received,travel,24,2378,1,2,0,0,0,1,1,1
TXN102959,17.16,credit_not_processed,general,94,854,1,3,1,1,0,1,1,1
TXN102960,143.61,subscription_cancelled,subscription,15,1158,1,1,0,0,0,1,0,1
TXN102961,142.68,credit_not_processed,electronics,60,2365,1,0,1,1,0,1,1,1
TXN102962,178.45,fraud,electronics,17,378,0,0,1,0,0,1,1,1
TXN102963,124.18,duplicate_charge,electronics,65,632,0,1,0,0,1,1,1,0
TXN102964,267.83,product_not_received,digital_goods,77,1232,0,3,1,0,0,0,1,1
TXN102965,78.5,product_unacceptable,digital_goods,56,1023,0,0,0,0,0,1,1,0
TXN102966,294.1,product_not_received,general,92,852,0,1,1,0,0,1,1,1
TXN102967,59.54,product_not_received,digital_goods,32,1945,0,1,0,1,0,1,1,1
TXN102968,188.84,product_unacceptable,electronics,67,1247,1,1,1,0,1,1,1,0
TXN102969,341.96,fraud,general,33,910,0,1,1,1,1,1,1,1
TXN102970,72.8,product_unacceptable,apparel,61,1197,1,3,1,1,0,1,1,1
TXN102971,88.57,duplicate_charge,general,8,2216,1,0,0,1,0,1,1,1
TXN102972,301.2,fraud,subscription,33,2459,0,1,0,1,0,1,1,0
TXN102973,169.5,credit_not_processed,general,85,607,0,1,1,1,0,1,1,1
TXN102974,31.75,product_unacceptable,subscription,93,100,1,3,1,0,0,1,0,1
TXN102975,174.36,subscription_cancelled,electronics,33,78,1,3,1,0,0,1,1,1
TXN102976,236.97,duplicate_charge,travel,31,1113,1,2,0,0,0,1,1,1
TXN102977,309.77,duplicate_charge,digital_goods,36,1571,1,1,1,0,0,0,1,1
TXN102978,185.59,duplicate_charge,travel,34,128,2,3,0,1,0,1,1,1
TXN102979,215.3,credit_not_processed,subscription,119,1270,1,1,1,0,1,1,1,1
TXN102980,439.41,duplicate_charge,travel,78,999,0,1,1,1,0,1,0,1
TXN102981,281.18,product_not_received,apparel,46,2332,0,1,0,0,0,1,1,1
TXN102982,120.65,fraud,general,55,1508,1,2,1,1,0,1,1,1
TXN102983,133.13,duplicate_charge,travel,61,1057,0,0,1,0,0,1,0,1
TXN102984,332.53,fraud,general,66,1466,1,1,0,0,0,1,1,0
TXN102985,182.84,product_not_received,apparel,46,338,1,1,0,1,0,1,1,1
TXN102986,163.59,fraud,general,116,1187,0,3,1,0,0,1,1,0
TXN102987,117.71,product_unacceptable,apparel,35,824,1,1,1,1,0,0,1,1
TXN102988,323.95,fraud,digital_goods,51,452,0,3,0,0,1,1,1,0
TXN102989,76.48,duplicate_charge,general,1,983,0,4,0,1,1,0,1,1
TXN102990,103.91,subscription_cancelled,digital_goods,59,1597,1,2,1,1,0,1,1,1
TXN102991,323.25,subscription_cancelled,apparel,102,1457,2,2,1,1,0,1,1,1
TXN102992,320.57,product_not_received,general,119,2409,0,2,0,0,0,1,1,1
TXN102993,620.11,product_unacceptable,general,57,686,0,2,1,1,0,1,1,1
TXN102994,144.02,product_unacceptable,apparel,17,1749,0,1,1,0,0,1,1,1
TXN102995,119.14,product_unacceptable,apparel,86,1375,0,2,0,0,0,0,1,0
TXN102996,128.75,duplicate_charge,apparel,77,2184,0,2,1,1,0,1,0,1
TXN102997,35.63,fraud,electronics,115,2270,0,6,0,0,1,1,0,0
TXN102998,20.21,credit_not_processed,travel,61,1768,1,0,0,1,0,1,1,0
TXN102999,185.12,fraud,apparel,1,1059,0,1,1,0,0,1,1,1
TXN103000,112.13,subscription_cancelled,general,108,1333,0,0,0,0,0,1,1,1
TXN103001,81.1,duplicate_charge,apparel,81,1628,0,1,0,1,0,1,1,1
TXN103002,161.85,product_not_received,travel,96,2014,0,2,1,1,0,1,0,1
TXN103003,188.3,subscription_cancelled,travel,15,572,1,3,1,1,0,1,1,1
TXN103004,136.51,fraud,travel,55,2182,0,1,1,1,0,1,1,1
TXN103005,139.24,subscription_cancelled,electronics,55,2003,1,1,0,0,0,1,1,1
TXN103006,111.08,duplicate_charge,digital_goods,32,220,1,0,1,1,0,1,1,1
TXN103007,249.64,fraud,travel,101,674,3,2,1,0,0,1,1,0
TXN103008,98.21,fraud,digital_goods,23,589,0,2,1,0,0,1,1,1
TXN103009,67.2,subscription_cancelled,general,9,1449,1,4,0,1,0,1,1,1
TXN103010,107.38,product_not_received,travel,28,521,0,2,1,0,0,1,1,1
TXN103011,179.07,credit_not_processed,digital_goods,118,750,0,3,0,1,0,1,1,0
TXN103012,260.26,subscription_cancelled,electronics,14,472,0,2,1,0,0,0,0,1
TXN103013,497.3,duplicate_charge,apparel,70,168,0,1,0,0,1,1,1,1
TXN103014,162.45,product_not_received,digital_goods,22,1148,0,3,1,1,1,1,1,1
TXN103015,415.37,duplicate_charge,digital_goods,48,799,0,1,1,0,0,1,1,1
TXN103016,91.58,credit_not_processed,general,66,1261,0,2,1,0,1,1,1,1
TXN103017,78.74,fraud,subscription,3,530,0,2,1,0,1,1,1,0
TXN103018,208.4,product_not_received,electronics,29,715,0,1,1,1,0,1,1,1
TXN103019,230.81,product_not_received,travel,70,2231,1,1,0,0,0,0,1,0
TXN103020,174.74,product_not_received,digital_goods,2,2012,0,1,1,0,1,1,1,1
TXN103021,793.89,subscription_cancelled,electronics,59,665,1,2,0,0,0,0,1,1
TXN103022,95.83,product_unacceptable,travel,72,404,0,1,0,1,0,1,1,1
TXN103023,363.54,product_unacceptable,travel,26,2436,0,3,1,1,1,1,1,0
TXN103024,80.56,product_not_received,electronics,20,1702,0,2,1,1,1,1,1,1
TXN103025,243.86,fraud,digital_goods,59,1230,0,2,0,0,0,1,1,1
TXN103026,157.31,product_not_received,subscription,86,1748,0,2,0,0,0,1,1,1
TXN103027,183.61,subscription_cancelled,apparel,2,552,1,2,0,1,1,0,1,1
TXN103028,209.98,duplicate_charge,digital_goods,41,1070,0,0,1,0,0,1,1,1
TXN103029,161.65,product_not_received,electronics,119,978,0,0,1,0,0,1,0,0
TXN103030,138.85,subscription_cancelled,apparel,40,1802,0,3,1,1,1,1,1,1
TXN103031,28.45,fraud,general,40,458,0,0,1,0,0,1,1,0
TXN103032,288.99,product_not_received,travel,88,1222,1,0,1,0,0,1,1,1
TXN103033,50.79,product_not_received,apparel,58,2084,1,1,1,0,0,1,1,1
TXN103034,113.2,credit_not_processed,digital_goods,47,490,0,0,1,0,0,1,0,1
TXN103035,193.37,duplicate_charge,apparel,94,299,0,2,1,1,0,1,1,1
TXN103036,59.63,duplicate_charge,digital_goods,4,2053,0,5,1,0,0,1,1,1
TXN103037,138.73,fraud,electronics,85,2183,0,1,1,0,1,1,0,0
TXN103038,266.73,fraud,travel,46,1076,0,3,0,0,0,1,1,1
TXN103039,111.13,duplicate_charge,travel,106,114,0,2,1,0,0,1,1,1
TXN103040,140.52,product_not_received,travel,87,1351,0,1,1,1,0,0,1,1
TXN103041,70.58,credit_not_processed,digital_goods,113,749,0,2,1,1,0,1,1,1
TXN103042,121.81,subscription_cancelled,apparel,16,1468,0,2,1,0,0,1,1,1
TXN103043,52.09,product_unacceptable,apparel,23,349,0,2,1,0,1,1,1,1
TXN103044,177.19,subscription_cancelled,apparel,108,2012,0,1,0,0,0,1,1,1
TXN103045,41.61,credit_not_processed,digital_goods,47,1713,0,0,1,0,0,1,1,1
TXN103046,92.92,product_unacceptable,digital_goods,98,1613,0,1,1,1,0,1,1,1
TXN103047,158.33,duplicate_charge,subscription,82,1280,0,1,1,1,0,1,1,1
TXN103048,131.74,credit_not_processed,electronics,60,550,1,0,1,0,0,1,1,0
TXN103049,201.15,product_not_received,apparel,6,2348,0,2,1,1,0,1,1,1
TXN103050,140.86,credit_not_processed,general,9,664,0,2,1,1,0,1,1,1
TXN103051,28.35,fraud,general,86,915,0,0,1,1,0,1,1,1
TXN103052,58.74,duplicate_charge,general,12,2315,0,1,1,1,0,0,1,1
TXN103053,152.76,subscription_cancelled,apparel,1,101,0,3,1,1,0,1,0,1
TXN103054,316.23,duplicate_charge,electronics,27,312,0,2,0,0,0,1,1,1
TXN103055,278.82,product_unacceptable,apparel,109,1904,2,1,1,0,0,1,1,1
TXN103056,780.21,duplicate_charge,electronics,75,919,0,1,1,1,0,1,1,1
TXN103057,101.66,fraud,general,86,1448,1,0,1,0,1,0,1,1
TXN103058,260.56,fraud,general,78,1451,2,0,1,1,0,1,1,0
TXN103059,247.94,product_not_received,subscription,68,2068,0,1,0,0,0,0,0,0
TXN103060,425.8,duplicate_charge,subscription,31,1550,0,2,0,0,0,0,0,1
TXN103061,351.32,product_unacceptable,digital_goods,52,1065,1,1,0,1,0,1,1,1
TXN103062,186.83,product_not_received,digital_goods,65,1373,1,1,1,0,0,1,1,1
TXN103063,231.78,credit_not_processed,general,118,1845,1,1,1,0,0,1,1,1
TXN103064,201.68,product_not_received,subscription,108,947,0,1,1,0,0,1,0,1
TXN103065,148.48,product_unacceptable,travel,88,427,0,0,0,1,0,1,1,0
TXN103066,220.22,product_not_received,general,97,1215,0,1,0,0,0,1,0,1
TXN103067,173.17,fraud,digital_goods,97,2498,1,3,1,1,0,1,1,1
TXN103068,167.85,subscription_cancelled,digital_goods,80,280,0,0,0,0,0,1,1,1
TXN103069,439.04,product_unacceptable,general,99,434,1,2,1,1,0,1,1,1
TXN103070,189.45,fraud,digital_goods,9,2487,0,0,1,0,0,1,1,1
TXN103071,162.48,credit_not_processed,subscription,3,2074,1,1,1,1,0,1,1,0
TXN103072,134.8,subscription_cancelled,digital_goods,53,292,1,1,1,0,0,1,1,1
TXN103073,126.07,subscription_cancelled,apparel,7,531,0,3,1,0,0,0,1,1
TXN103074,57.22,credit_not_processed,apparel,41,1727,0,2,0,0,0,1,1,1
TXN103075,148.59,credit_not_processed,travel,24,1956,0,1,1,1,0,1,1,1
TXN103076,327.23,product_not_received,digital_goods,114,1834,0,3,0,1,0,1,1,1
TXN103077,99.3,duplicate_charge,digital_goods,78,2153,1,0,1,0,0,0,1,1
TXN103078,18.09,duplicate_charge,subscription,5,1266,0,2,1,0,0,1,1,1
TXN103079,214.4,product_not_received,electronics,75,2191,0,1,1,1,0,1,1,1
TXN103080,177.91,product_not_received,electronics,88,1490,0,0,1,1,0,1,0,1
TXN103081,433.88,fraud,general,39,1189,0,1,1,1,1,1,0,0
TXN103082,90.79,duplicate_charge,travel,106,1591,1,0,1,0,0,1,1,1
TXN103083,51.47,subscription_cancelled,travel,116,1072,0,0,0,0,1,1,1,0
TXN103084,129.51,subscription_cancelled,electronics,117,1515,0,1,1,0,0,1,1,1
TXN103085,114.28,product_not_received,travel,12,2084,0,1,1,0,0,1,0,1
TXN103086,35.17,fraud,digital_goods,54,2395,0,1,1,1,0,1,1,1
TXN103087,163.6,product_unacceptable,travel,93,1448,1,4,1,0,0,1,0,1
TXN103088,106.98,product_unacceptable,electronics,53,14,1,0,1,0,0,1,1,1
TXN103089,381.52,credit_not_processed,travel,58,1553,1,1,1,0,0,1,1,0
TXN103090,165.57,credit_not_processed,travel,40,629,1,1,1,0,0,1,0,1
TXN103091,81.69,credit_not_processed,apparel,50,590,0,1,1,1,0,1,1,1
TXN103092,150.63,subscription_cancelled,electronics,83,2203,1,2,1,1,0,1,0,1
TXN103093,175.44,credit_not_processed,general,4,1115,0,0,1,1,0,0,1,1
TXN103094,229.18,product_unacceptable,subscription,96,1976,0,0,0,0,0,0,1,0
TXN103095,156.16,fraud,travel,87,923,0,1,0,1,0,1,1,1
TXN103096,549.02,fraud,subscription,17,1517,1,4,0,1,0,1,1,1
TXN103097,55.59,product_not_received,subscription,92,1663,0,2,0,1,0,1,1,1
TXN103098,105.58,product_not_received,electronics,63,2233,0,2,0,0,0,0,1,0
TXN103099,81.98,fraud,digital_goods,38,491,0,1,1,0,0,1,1,1
TXN103100,118.43,credit_not_processed,general,55,1403,2,0,0,1,0,1,1,1
TXN103101,191.01,fraud,apparel,62,1014,0,1,0,1,0,1,1,0
TXN103102,181.57,credit_not_processed,general,26,1159,0,1,1,0,0,1,0,1
TXN103103,225.32,subscription_cancelled,electronics,73,2121,0,1,1,1,0,1,1,1
TXN103104,164.84,duplicate_charge,apparel,75,339,0,2,0,1,0,1,1,1
TXN103105,172.12,duplicate_charge,digital_goods,44,1366,1,1,1,1,0,1,1,1
TXN103106,167.27,product_not_received,travel,55,969,0,2,1,0,0,0,1,1
TXN103107,109.89,duplicate_charge,apparel,74,2240,0,0,1,1,1,1,0,1
TXN103108,103.58,fraud,apparel,60,541,0,0,1,1,0,0,1,1
TXN103109,80.62,credit_not_processed,travel,52,581,0,1,1,0,0,1,1,1
TXN103110,233.63,product_not_received,apparel,114,227,0,2,1,1,0,0,1,1
TXN103111,21.74,product_not_received,general,105,1099,0,2,1,0,0,1,1,1
TXN103112,169.4,duplicate_charge,general,46,27,0,2,0,0,0,1,1,1
TXN103113,263.98,duplicate_charge,apparel,86,1251,0,1,0,1,0,1,1,1
TXN103114,312.2,product_unacceptable,travel,97,558,1,1,1,0,0,0,1,1
TXN103115,15.66,duplicate_charge,apparel,14,1001,0,1,1,0,0,0,1,1
TXN103116,112.58,fraud,digital_goods,71,1512,1,1,0,1,0,1,1,0
TXN103117,84.57,duplicate_charge,subscription,96,1711,0,2,0,1,0,0,1,1
TXN103118,105.39,product_not_received,apparel,7,153,1,2,1,1,0,0,1,1
TXN103119,356.66,product_not_received,electronics,41,371,1,2,1,0,0,1,1,1
TXN103120,85.02,fraud,apparel,95,794,1,3,1,1,0,1,1,1
TXN103121,263.55,product_not_received,general,112,1298,0,3,0,0,0,1,1,1
TXN103122,171.11,product_not_received,apparel,119,2208,1,1,0,0,0,1,1,1
TXN103123,101.86,product_unacceptable,digital_goods,72,346,0,0,0,0,0,1,1,0
TXN103124,93.85,fraud,travel,6,169,0,2,1,0,0,1,1,1
TXN103125,184.04,fraud,electronics,4,1572,0,3,1,1,0,1,1,1
TXN103126,144.68,product_unacceptable,apparel,97,2447,0,3,1,0,0,1,1,1
TXN103127,32.88,fraud,apparel,88,2075,0,2,1,1,0,1,1,1
TXN103128,69.43,duplicate_charge,general,24,1413,0,1,0,1,0,1,1,1
TXN103129,187.42,credit_not_processed,general,16,49,2,0,0,0,1,0,1,0
TXN103130,53.39,product_not_received,subscription,18,1440,0,2,0,1,0,1,1,1
TXN103131,289.31,credit_not_processed,apparel,105,1142,0,1,1,1,1,1,1,1
TXN103132,40.63,fraud,travel,91,1117,0,5,1,0,0,1,1,1
TXN103133,124.28,fraud,travel,113,1231,0,3,1,0,1,1,1,0
TXN103134,238.61,subscription_cancelled,general,14,1403,0,0,0,1,0,1,1,1
TXN103135,64.84,subscription_cancelled,electronics,83,1800,1,1,1,0,1,1,1,1
TXN103136,50.24,subscription_cancelled,subscription,110,480,0,2,0,1,0,1,0,1
TXN103137,209.59,fraud,apparel,64,186,0,3,0,0,0,1,1,1
TXN103138,269.27,subscription_cancelled,travel,93,128,0,0,0,0,1,1,1,0
TXN103139,131.11,product_not_received,general,72,1015,0,2,0,0,1,1,1,0
TXN103140,110.21,product_not_received,electronics,1,1269,0,2,0,0,0,1,1,1
TXN103141,39.19,fraud,electronics,52,1963,1,1,0,1,0,1,1,1
TXN103142,160.12,credit_not_processed,subscription,32,1083,0,4,1,1,1,0,1,0
TXN103143,28.17,fraud,electronics,10,1330,2,4,1,0,0,1,1,1
TXN103144,359.96,subscription_cancelled,subscription,71,2441,0,0,1,1,0,1,1,1
TXN103145,135.96,duplicate_charge,travel,111,1874,0,0,1,0,0,1,1,1
TXN103146,70.64,subscription_cancelled,digital_goods,7,1727,0,2,1,1,0,0,1,1
TXN103147,93.13,duplicate_charge,general,40,910,2,0,1,0,0,0,1,1
TXN103148,169.14,subscription_cancelled,general,80,380,0,1,0,0,0,1,1,0
TXN103149,105.89,fraud,apparel,38,2300,0,1,1,1,0,1,1,1
TXN103150,149.47,fraud,electronics,14,1383,0,0,1,1,0,1,1,1
TXN103151,62.36,duplicate_charge,electronics,23,193,0,0,1,0,0,1,1,1
TXN103152,316.36,product_not_received,electronics,3,1205,0,4,1,0,0,1,1,1
TXN103153,94.72,fraud,general,119,227,0,2,0,1,0,1,1,1
TXN103154,20.63,fraud,travel,59,2453,0,2,0,0,0,1,1,1
TXN103155,113.13,product_not_received,subscription,113,1321,1,0,1,1,0,1,1,1
TXN103156,83.49,fraud,apparel,82,1962,0,1,1,0,0,1,1,1
TXN103157,302.39,fraud,general,42,1177,1,2,1,0,0,0,1,1
TXN103158,70.94,credit_not_processed,subscription,113,49,0,0,0,0,0,0,1,1
TXN103159,104.74,product_not_received,subscription,31,1596,1,4,0,0,0,1,1,1
TXN103160,172.55,credit_not_processed,digital_goods,22,1632,0,0,1,1,0,0,1,1
TXN103161,226.33,credit_not_processed,subscription,96,572,0,2,1,1,0,1,1,1
TXN103162,375.83,fraud,travel,66,1791,0,0,0,0,0,1,1,0
TXN103163,75.91,duplicate_charge,digital_goods,51,565,0,0,1,0,0,1,0,1
TXN103164,348.49,duplicate_charge,travel,70,1728,1,2,1,0,1,1,1,0
TXN103165,294.59,duplicate_charge,apparel,116,1872,0,0,0,1,0,1,1,1
TXN103166,82.47,fraud,general,34,343,1,1,0,0,0,1,1,1
TXN103167,74.64,fraud,subscription,108,729,0,1,0,0,0,1,0,1
TXN103168,199.68,fraud,subscription,109,408,0,1,1,1,0,1,1,1
TXN103169,146.85,duplicate_charge,subscription,91,1818,0,3,0,1,0,0,1,1
TXN103170,199.31,credit_not_processed,digital_goods,19,588,2,1,1,1,0,1,0,1
TXN103171,115.92,duplicate_charge,general,11,1601,0,0,1,0,0,0,1,1
TXN103172,157.86,duplicate_charge,apparel,15,1043,0,0,0,0,0,1,1,1
TXN103173,136.61,credit_not_processed,travel,84,208,1,0,0,0,0,1,1,1
TXN103174,197.41,duplicate_charge,electronics,48,2206,1,5,0,1,0,1,1,1
TXN103175,72.52,fraud,apparel,118,1777,0,1,1,0,0,1,1,0
TXN103176,166.8,credit_not_processed,travel,1,654,2,2,1,0,0,0,0,1
TXN103177,370.79,product_not_received,digital_goods,45,2198,0,3,1,0,0,1,1,1
TXN103178,356.81,fraud,general,32,1772,1,1,1,0,0,1,0,1
TXN103179,180.94,product_unacceptable,travel,105,2041,0,1,1,0,0,1,1,0
TXN103180,71.28,credit_not_processed,digital_goods,15,445,0,0,1,1,0,1,1,1
TXN103181,490.55,product_not_received,digital_goods,49,22,1,1,0,0,0,1,1,0
TXN103182,197.45,product_unacceptable,travel,104,154,0,2,1,1,0,1,1,1
TXN103183,459.29,fraud,subscription,116,1349,0,2,1,1,1,1,1,1
TXN103184,203.22,fraud,apparel,110,1966,1,1,1,0,0,1,1,1
TXN103185,14.01,fraud,travel,78,2283,0,0,1,0,0,0,1,0
TXN103186,488.48,subscription_cancelled,travel,20,2402,0,2,1,1,0,1,1,1
TXN103187,266.91,credit_not_processed,electronics,12,1496,0,0,1,0,0,0,1,1
TXN103188,153.53,fraud,general,49,1578,1,3,1,0,0,0,1,0
TXN103189,30.9,product_not_received,travel,58,725,1,1,1,0,1,0,1,0
TXN103190,286.99,fraud,apparel,62,2,0,4,0,0,0,1,1,0
TXN103191,201.86,fraud,travel,6,486,0,2,0,1,1,1,1,0
TXN103192,581.03,product_unacceptable,subscription,81,138,0,1,1,1,0,0,0,0
TXN103193,429.54,duplicate_charge,general,48,1712,1,1,1,0,0,1,1,1
TXN103194,450.51,duplicate_charge,electronics,13,1257,0,1,1,0,0,1,1,1
TXN103195,177.49,product_not_received,digital_goods,109,1928,0,1,0,0,0,0,1,0
TXN103196,171.8,product_unacceptable,apparel,43,370,1,2,1,0,1,0,1,1
TXN103197,203.46,fraud,travel,28,2281,1,4,0,1,0,1,1,1
TXN103198,89.83,fraud,travel,59,1798,0,1,1,1,0,1,1,1
TXN103199,156.88,credit_not_processed,digital_goods,114,2264,0,0,1,1,0,1,1,1
TXN103200,134.42,subscription_cancelled,general,99,1621,0,1,1,0,0,0,1,1
TXN103201,341.82,credit_not_processed,travel,12,848,1,2,1,0,0,0,1,1
TXN103202,389.19,credit_not_processed,digital_goods,82,1565,1,1,1,1,1,1,1,1
TXN103203,243.66,duplicate_charge,electronics,80,1509,1,1,1,0,0,1,0,1
TXN103204,78.16,credit_not_processed,apparel,106,452,0,0,1,0,1,1,1,0
TXN103205,509.12,product_not_received,general,115,253,1,1,0,1,0,1,1,1
TXN103206,285.98,fraud,digital_goods,89,1625,0,0,0,1,0,1,1,1
TXN103207,193.58,fraud,general,78,236,0,1,1,0,0,0,0,1
TXN103208,228.0,fraud,travel,43,250,0,3,0,1,0,1,1,0
TXN103209,46.36,fraud,travel,107,178,0,2,1,0,1,1,1,0
TXN103210,134.61,product_not_received,digital_goods,113,1555,0,3,1,0,0,1,1,1
TXN103211,361.58,duplicate_charge,travel,118,2317,0,3,0,0,0,1,1,1
TXN103212,44.3,subscription_cancelled,electronics,114,1242,0,0,0,0,1,1,1,0
TXN103213,43.09,duplicate_charge,electronics,77,381,1,3,0,0,0,1,1,1
TXN103214,287.21,fraud,digital_goods,114,1281,0,1,0,1,0,0,1,1
TXN103215,216.9,subscription_cancelled,travel,94,1205,3,3,1,0,0,0,0,1
TXN103216,44.79,product_not_received,travel,29,1483,0,0,1,0,0,1,1,1
TXN103217,125.55,fraud,digital_goods,4,1082,0,0,1,1,0,0,1,1
TXN103218,193.58,product_not_received,apparel,117,1330,1,1,1,0,0,1,0,0
TXN103219,177.54,product_not_received,subscription,51,811,1,2,1,1,0,0,1,1
TXN103220,204.58,product_not_received,travel,104,2265,1,2,1,1,0,1,1,1
TXN103221,118.49,subscription_cancelled,electronics,35,1344,2,3,1,0,0,1,1,1
TXN103222,184.13,subscription_cancelled,digital_goods,43,776,1,1,1,0,0,1,1,1
TXN103223,243.36,duplicate_charge,subscription,99,6,0,1,0,0,0,1,1,1
TXN103224,230.54,fraud,subscription,63,1696,1,2,0,1,0,0,1,0
TXN103225,121.22,subscription_cancelled,apparel,81,950,0,2,0,0,0,1,1,1
TXN103226,259.21,duplicate_charge,general,39,622,1,2,1,1,0,1,1,1
TXN103227,70.9,fraud,travel,74,1198,0,0,1,0,0,1,1,0
TXN103228,93.11,duplicate_charge,digital_goods,58,1212,0,1,1,0,1,1,1,1
TXN103229,286.94,product_unacceptable,travel,111,2008,0,1,0,0,0,1,1,1
TXN103230,255.51,product_not_received,general,59,1356,0,6,1,0,0,1,1,1
TXN103231,129.67,fraud,apparel,11,1752,0,1,0,0,0,1,1,0
TXN103232,91.6,product_unacceptable,electronics,88,1617,1,0,1,1,0,1,1,1
TXN103233,101.64,fraud,digital_goods,114,2124,0,1,1,0,0,1,1,0
TXN103234,236.06,fraud,electronics,106,15,0,1,1,0,0,1,1,0
TXN103235,206.2,fraud,general,12,940,0,1,1,1,0,0,1,1
TXN103236,87.05,credit_not_processed,general,119,1788,0,1,0,0,1,1,1,0
TXN103237,254.3,product_not_received,travel,42,352,0,1,1,0,0,1,1,1
TXN103238,125.39,product_not_received,general,100,1104,0,1,1,0,0,1,1,1
TXN103239,72.9,product_not_received,electronics,76,1002,0,1,1,0,1,1,1,1
TXN103240,109.99,credit_not_processed,travel,116,2014,0,5,0,0,1,0,1,0
TXN103241,165.7,product_unacceptable,digital_goods,41,2407,0,0,1,1,0,1,1,1
TXN103242,248.2,credit_not_processed,apparel,73,265,0,0,1,0,0,0,1,1
TXN103243,237.32,product_not_received,apparel,82,535,0,2,1,0,0,0,1,1
TXN103244,143.92,fraud,travel,19,1935,0,2,0,0,0,1,1,1
